NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","1011
Entries & Exits","0910
Entries & Exits",1011 interchanges,Check,Check Detail,Check Reason
1110,LOB,Longbridge,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"86,322","103,727","129,121","319,170","86,322","103,727","129,121","319,170","638,340","624,998",0,,,
5278,WWO,West Worthing,South East,West Sussex,Worthing,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"53,853","141,906","122,612","318,371","53,853","141,906","122,612","318,371","636,742","605,962",0,,,
6882,INT,Ingatestone,East,Essex,Brentwood,UKH3,Essex,National Express East Anglia,,,,,"73,984","45,650","198,451","318,085","73,984","45,650","198,451","318,085","636,170","596,310",0,,,
2471,BNG,Bangor (Gwynedd),Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"87,469","202,236","27,127","316,832","87,469","202,236","27,127","316,832","633,664","591,978","1,045",,,
8500,BUY,Burley Park,Yorkshire And The Humber,West Yorkshire,Leeds,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"112,658","92,439","110,959","316,056","112,658","92,439","110,959","316,056","632,112","544,494",0,,,
4558,SAV,Stratford-Upon-Avon,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"62,480","177,360","75,758","315,598","62,480","177,360","75,758","315,598","631,196","643,476",703,,,
9714,BLH,Bellshill,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"110,229","90,759","114,224","315,212","110,229","90,759","114,224","315,212","630,424","581,130","40,363",,,
5062,BGM,Bellingham,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"47,654","41,819","224,454","313,927","47,654","41,819","224,454","313,927","627,854","599,644",0,,,
5096,BMN,Bromley North,London,Greater London,Bromley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"41,873","36,507","233,682","312,062","41,873","36,507","233,682","312,062","624,124","604,860",0,,,
6008,CUF,Cuffley,East,Hertfordshire,Welwyn Hatfield,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"73,771","67,300","170,923","311,994","73,771","67,300","170,923","311,994","623,988","604,180",0,,,
2291,RUN,Runcorn,North West,Halton,Halton,UKD2,Cheshire,Virgin Trains (West Coast),,,,,"86,328","203,385","20,228","309,941","86,328","203,385","20,228","309,941","619,882","535,156","5,886",,,
2254,MEO,Meols,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,,Merseyside,,,"91,275","153,491","65,115","309,881","91,275","153,491","65,115","309,881","619,762","590,664",0,,,
3807,BYI,Barry Island,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"163,726","38,745","106,702","309,173","163,726","38,745","106,702","309,173","618,346","561,490",0,,,
6961,BET,Bethnal Green,London,Greater London,Tower Hamlets,UKI1,Inner London,National Express East Anglia,,,London Travelcard Area Station,,"64,256","81,191","163,224","308,671","64,256","81,191","163,224","308,671","617,342","515,758",0,,,
9674,BRR,Barrhead,Scotland,East Renfrewshire,East Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"102,385","79,327","126,481","308,193","102,385","79,327","126,481","308,193","616,386","579,136",0,,,
2870,CHU,Cheadle Hulme,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"77,890","130,489","99,726","308,105","77,890","130,489","99,726","308,105","616,210","552,382","2,701",,,
1521,HDN,Harlesden,London,Greater London,Brent,UKI2,Outer London,London Underground,,,London Travelcard Area Station,Joint TfL & TOC Station,"76,429","83,810","147,825","308,064","76,429","83,810","147,825","308,064","616,128","373,728",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
9903,SLS,Shettleston,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"98,707","88,057","120,226","306,990","98,707","88,057","120,226","306,990","613,980","621,802",0,,,
4487,WRX,Wrexham General,Wales - Cymru,Wrexham - Wrecsam,Wrexham - Wrecsam,UKL2,East Wales,Arriva Trains Wales,WREXHAM BR,,,,"179,480","110,637","16,692","306,809","179,480","110,637","16,692","306,809","613,618","584,176","7,669",,,
5553,CHY,Chertsey,South East,Surrey,Runnymede,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"90,053","59,023","157,168","306,244","90,053","59,023","157,168","306,244","612,488","604,808",0,,,
6913,BHK,Bush Hill Park,London,Greater London,Enfield,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"64,907","76,482","163,877","305,266","64,907","76,482","163,877","305,266","610,532","580,542",0,,,
5881,NWM,New Milton,South East,Hampshire,New Forest,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"87,499","136,514","81,184","305,197","87,499","136,514","81,184","305,197","610,394","581,910",0,,,
4525,DDG,Dorridge,West Midlands,West Midlands,Solihull,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"58,037","105,458","141,479","304,974","58,037","105,458","141,479","304,974","609,948","603,230",0,,,
2461,RHL,Rhyl,Wales - Cymru,Denbighshire - Sir Ddinbych,Denbighshire - Sir Ddinbych,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"150,455","112,832","41,302","304,589","150,455","112,832","41,302","304,589","609,178","583,420",0,,,
546,CLW,Chorleywood,East,Hertfordshire,Three Rivers,UKH2,Bedfordshire and Hertforshire,London Underground,,,,,"87,317","112,454","104,686","304,457","87,317","112,454","104,686","304,457","608,914","402,688",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
6967,REC,Rectory Road,London,Greater London,Hackney,UKI1,Inner London,National Express East Anglia,,,London Travelcard Area Station,,"71,465","95,168","137,757","304,390","71,465","95,168","137,757","304,390","608,780","379,466",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
1177,LIC,Lichfield City,West Midlands,Staffordshire,Lichfield,UKG2,Shropshire and Staffordshire,London Midland Trains,LICHFIELD BR,West Midlands,,,"115,951","115,176","72,363","303,490","115,951","115,176","72,363","303,490","606,980","624,150",0,,,
5018,MAR,Margate,South East,Kent,Thanet,UKJ4,Kent,Southeastern,,,,,"47,669","160,399","94,745","302,813","47,669","160,399","94,745","302,813","605,626","600,128","3,078",,,
2257,NLW,Newton-Le-Willows,North West,Merseyside,St. Helens,UKD5,Merseyside,Northern Rail,,Merseyside,,,"73,623","137,554","90,883","302,060","73,623","137,554","90,883","302,060","604,120","549,908","63,774",,,
6823,WLC,Waltham Cross,East,Hertfordshire,Broxbourne,UKH2,Bedfordshire and Hertforshire,National Express East Anglia,,,,,"71,408","58,786","170,576","300,770","71,408","58,786","170,576","300,770","601,540","591,194",0,,,
7348,DIS,Diss,East,Norfolk,South Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"66,467","143,815","90,170","300,452","66,467","143,815","90,170","300,452","600,904","539,234",0,,,
5463,HUR,Hurst Green,South East,Surrey,Tandridge,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"38,528","59,381","201,359","299,268","38,528","59,381","201,359","299,268","598,536","570,108","112,032",,,
9186,DFL,Dunfermline,Scotland,Fife,Fife,UKM2,Eastern Scotland,First ScotRail,,,,,"77,489","120,303","101,443","299,235","77,489","120,303","101,443","299,235","598,470","601,120",0,,,
1954,BIF,Barrow-In-Furness,North West,Cumbria,Barrow-In-Furness,UKD1,Cumbria,First TransPennine Express,,,,,"149,273","100,595","49,118","298,986","149,273","100,595","49,118","298,986","597,972","611,364","13,303",,,
1392,KGL,King's Langley,East,Hertfordshire,Three Rivers,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"82,374","83,664","132,743","298,781","82,374","83,664","132,743","298,781","597,562","573,550",0,,,
5556,CLG,Claygate,South East,Surrey,Elmbridge,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"64,191","67,674","166,373","298,238","64,191","67,674","166,373","298,238","596,476","583,488",0,,,
1149,SAD,Sandwell & Dudley,West Midlands,West Midlands,Sandwell,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"60,678","117,091","120,184","297,953","60,678","117,091","120,184","297,953","595,906","556,818",0,,,
5599,MAL,Malden Manor,London,Greater London,Kingston Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"40,968","48,258","208,246","297,472","40,968","48,258","208,246","297,472","594,944","543,738",0,,,
4643,SBT,Stourbridge Town,West Midlands,West Midlands,Dudley,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"40,507","68,485","187,427","296,419","40,507","68,485","187,427","296,419","592,838","557,502",0,,,
3558,TOT,Totnes,South West,Devon,South Hams,UKK4,Devon,First Great Western,,,,,"33,362","242,204","20,794","296,360","33,362","242,204","20,794","296,360","592,720","563,906",0,,,
2231,HIL,Hillside,North West,Merseyside,Sefton,UKD5,Merseyside,Merseyrail,,Merseyside,,,"74,476","143,265","77,386","295,127","74,476","143,265","77,386","295,127","590,254","579,460",0,,,
8048,BEV,Beverley,Yorkshire And The Humber,East Riding Of Yorkshire,East Riding Of Yorkshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"56,726","129,918","108,358","295,002","56,726","129,918","108,358","295,002","590,004","581,698",15,,,
2194,HYK,Hoylake,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,,Merseyside,,,"86,727","141,887","66,115","294,729","86,727","141,887","66,115","294,729","589,458","566,462",0,,,
1111,NFD,Northfield,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"76,640","95,413","122,458","294,511","76,640","95,413","122,458","294,511","589,022","565,338",0,,,
5430,PUO,Purley Oaks,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"53,344","58,428","182,478","294,250","53,344","58,428","182,478","294,250","588,500","547,398",0,,,
5220,HCN,Headcorn,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"36,454","90,243","167,535","294,232","36,454","90,243","167,535","294,232","588,464","584,626",0,,,
7451,OCK,Ockendon,East,Thurrock,Thurrock,UKH3,Essex,c2c,,,,,"105,456","81,399","106,497","293,352","105,456","81,399","106,497","293,352","586,704","562,288",0,,,
3863,PEN,Penarth,Wales - Cymru,The Vale Of Glamorgan - Bro Morgannwg,The Vale Of Glamorgan - Bro Morgannwg,UKL2,East Wales,Arriva Trains Wales,,,,,"173,788","24,887","94,349","293,024","173,788","24,887","94,349","293,024","586,048","584,778",0,,,
6972,SLV,Silver Street,London,Greater London,Enfield,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"59,190","82,118","151,158","292,466","59,190","82,118","151,158","292,466","584,932","500,074",0,,,
5557,CSD,Cobham & Stoke D'abernon,South East,Surrey,Elmbridge,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"81,431","86,350","124,446","292,227","81,431","86,350","124,446","292,227","584,454","562,464",0,,,
1041,ERD,Erdington,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"84,791","98,462","108,639","291,892","84,791","98,462","108,639","291,892","583,784","575,628",0,,,
9760,BAI,Blairhill,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"70,271","64,071","156,843","291,185","70,271","64,071","156,843","291,185","582,370","588,244",0,,,
5920,SNW,Swanwick,South East,Hampshire,Fareham,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"98,283","80,724","111,721","290,728","98,283","80,724","111,721","290,728","581,456","510,472",0,,,
5236,HLB,Hildenborough,South East,Kent,Tonbridge And Malling,UKJ4,Kent,Southeastern,,,,,"34,817","50,174","205,504","290,495","34,817","50,174","205,504","290,495","580,990","543,992",0,,,
5580,BNI,Barnes Bridge,London,Greater London,Richmond Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"99,675","70,286","120,533","290,494","99,675","70,286","120,533","290,494","580,988","516,968",0,,,
3053,HDM,Haddenham & Thame Parkway,South East,Buckinghamshire,Aylesbury Vale,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"74,984","75,204","140,241","290,429","74,984","75,204","140,241","290,429","580,858","559,770",0,,,
8905,DYC,Dyce,Scotland,Aberdeen City,Aberdeen City,UKM1,North Eastern Scotland,First ScotRail,,,,,"176,740","55,286","57,804","289,830","176,740","55,286","57,804","289,830","579,660","515,524",0,,,
1829,LGE,Long Eaton,East Midlands,Derbyshire,Erewash,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"139,251","82,836","67,348","289,435","139,251","82,836","67,348","289,435","578,870","509,406","2,957",,,
9965,AND,Anderston,Scotland,Glasgow City,Glasgow City,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"85,620","29,315","173,521","288,456","85,620","29,315","173,521","288,456","576,912","551,894",0,,,
1439,CIR,Caledonian Road & Barnsbury,London,Greater London,Islington,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"55,941","63,676","168,419","288,036","55,941","63,676","168,419","288,036","576,072","381,866",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
5085,SYH,Sydenham Hill,London,Greater London,Southwark,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"49,431","57,216","180,441","287,088","49,431","57,216","180,441","287,088","574,176","536,984",0,,,
2768,HAZ,Hazel Grove,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"54,077","118,902","114,102","287,081","54,077","118,902","114,102","287,081","574,162","526,680","3,155",,,
5078,CFT,Crofton Park,London,Greater London,Lewisham,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"59,387","47,880","178,732","285,999","59,387","47,880","178,732","285,999","571,998","552,220",0,,,
2861,HTC,Heaton Chapel,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"65,663","120,923","98,340","284,926","65,663","120,923","98,340","284,926","569,852","494,252",0,,,
7976,TBY,Thornaby,North East,Stockton-On-Tees,Stockton-On-Tees,UKC1,Tees Valley and Durham,First TransPennine Express,,,,,"124,758","90,173","69,678","284,609","124,758","90,173","69,678","284,609","569,218","492,840","44,993",,,
1130,CRD,Chester Road,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"79,076","88,190","116,564","283,830","79,076","88,190","116,564","283,830","567,660","563,680",0,,,
6978,HKW,Hackney Wick,London,Greater London,Hackney,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"69,336","90,049","124,085","283,470","69,336","90,049","124,085","283,470","566,940","333,890",16,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
5392,WDO,Waddon,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"53,891","52,881","173,886","280,658","53,891","52,881","173,886","280,658","561,316","537,692",0,,,
6892,WDF,Woodham Ferrers,East,Essex,Chelmsford,UKH3,Essex,National Express East Anglia,,,,,"43,437","32,713","203,385","279,535","43,437","32,713","203,385","279,535","559,070","540,264",0,,,
7996,NTR,Northallerton,Yorkshire And The Humber,North Yorkshire,Hambleton,UKE2,North Yorkshire,First TransPennine Express,,,,,"55,373","176,197","46,925","278,495","55,373","176,197","46,925","278,495","556,990","544,070",0,,,
3526,PNZ,Penzance,South West,Cornwall And Isles Of Scilly,Penwith,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,"17,208","231,920","29,145","278,273","17,208","231,920","29,145","278,273","556,546","520,982",22,,,
5006,BSR,Broadstairs,South East,Kent,Thanet,UKJ4,Kent,Southeastern,,,,,"45,699","139,069","92,188","276,956","45,699","139,069","92,188","276,956","553,912","525,362",0,,,
6019,NSG,New Southgate,London,Greater London,Enfield,UKI2,Outer London,First Capital Connect,,,London Travelcard Area Station,,"63,765","53,403","159,419","276,587","63,765","53,403","159,419","276,587","553,174","512,446",0,,,
9682,GKW,Greenock West,Scotland,Inverclyde,Inverclyde,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"89,688","74,092","111,187","274,967","89,688","74,092","111,187","274,967","549,934","535,132",0,,,
1042,FOK,Four Oaks,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"60,410","84,628","128,834","273,872","60,410","84,628","128,834","273,872","547,744","541,006",0,,,
9862,BHC,Balloch,Scotland,West Dunbartonshire,West Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"82,979","102,674","87,809","273,462","82,979","102,674","87,809","273,462","546,924","539,450",0,,,
5450,HMD,Hampden Park,South East,East Sussex,Eastbourne,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"58,087","127,928","87,284","273,299","58,087","127,928","87,284","273,299","546,598","526,942","68,026",,,
