 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
560,Ealing Broadway               ,3171,Langley                       ,0,11,1,12,34,0,59
560,Ealing Broadway               ,3147,Maidenhead                    ,7,177,136,753,40,0,1114
560,Ealing Broadway               ,3021,Marlow                        ,0,0,0,0,0,0,0
560,Ealing Broadway               ,5501,Mortimer                      ,0,0,2,0,0,0,2
560,Ealing Broadway               ,3074,Newbury                       ,0,0,0,0,0,0,0
560,Ealing Broadway               ,0,Not stated                    ,0,25,112,19,30,0,186
560,Ealing Broadway               ,1826,Nottingham                    ,0,0,21,0,0,0,21
560,Ealing Broadway               ,9999,Other - Outside NSE           ,17,77,140,552,21,45,852
560,Ealing Broadway               ,3115,Oxford                        ,0,6,0,0,43,0,49
560,Ealing Broadway               ,3087,Paddington London             ,133,1259,352,346,136,19,2244
560,Ealing Broadway               ,3062,Pewsey                        ,0,0,0,14,0,0,14
560,Ealing Broadway               ,3149,Reading                       ,0,83,49,216,101,10,458
560,Ealing Broadway               ,3172,Slough                        ,10,162,151,491,0,1,814
560,Ealing Broadway               ,1452,South Acton                   ,0,0,0,0,36,0,36
560,Ealing Broadway               ,3138,South Greenford               ,0,0,2,24,19,0,44
560,Ealing Broadway               ,3187,Southall                      ,23,56,324,1260,65,151,1879
560,Ealing Broadway               ,5932,Southampton                   ,0,0,0,0,9,0,9
560,Ealing Broadway               ,3333,Swindon                       ,0,7,0,13,0,0,20
560,Ealing Broadway               ,3151,Taplow                        ,0,16,23,41,8,0,89
560,Ealing Broadway               ,3154,Tilehurst                     ,0,0,0,116,0,0,116
560,Ealing Broadway               ,3540,Truro                         ,0,0,0,8,0,0,8
560,Ealing Broadway               ,3155,Twyford                       ,0,0,0,23,15,0,37
560,Ealing Broadway               ,5411,West Croydon                  ,0,0,0,0,0,17,17
560,Ealing Broadway               ,3174,West Drayton                  ,0,34,267,900,319,22,1542
560,Ealing Broadway               ,3188,West Ealing                   ,0,18,24,1030,259,0,1331
560,Ealing Broadway               ,3175,Windsor & Eton Cent           ,0,28,0,0,0,0,28
560,Ealing Broadway               ,5672,Windsor & Eton Rsde           ,0,0,2,0,0,0,3
567,East Putney                   ,5466,Ashford International         ,0,11,0,0,0,0,11
567,East Putney                   ,5559,Feltham                       ,0,6,0,0,0,0,6
567,East Putney                   ,5600,Mortlake                      ,0,53,0,0,0,0,53
569,Edgware Road (Cir)            ,5466,Ashford International         ,0,0,24,0,0,0,24
569,Edgware Road (Cir)            ,1492,Aylesbury                     ,0,0,0,5,0,0,5
569,Edgware Road (Cir)            ,3047,Beaconsfield                  ,0,0,2,3,0,0,5
569,Edgware Road (Cir)            ,3048,Bicester North                ,0,0,0,17,0,0,17
569,Edgware Road (Cir)            ,3104,Bicester Town                 ,0,0,44,0,0,0,44
569,Edgware Road (Cir)            ,3051,Gerrards Cross                ,0,0,0,37,0,0,37
569,Edgware Road (Cir)            ,1463,Great Missenden               ,0,0,0,2,31,0,33
569,Edgware Road (Cir)            ,3054,High Wycombe                  ,0,0,0,19,0,0,19
569,Edgware Road (Cir)            ,6086,Hitchin                       ,0,0,0,53,0,0,53
569,Edgware Road (Cir)            ,1475,Marylebone London             ,0,0,0,10,0,8,18
569,Edgware Road (Cir)            ,0,Not stated                    ,0,0,0,34,0,0,34
569,Edgware Road (Cir)            ,5085,Sydenham Hill                 ,0,0,34,0,0,0,34
569,Edgware Road (Cir)            ,1466,Wendover                      ,0,0,0,20,0,0,20
570,Elephant & Castle             ,5076,Beckenham Hill                ,0,0,0,2,0,0,2
570,Elephant & Castle             ,5062,Bellingham                    ,0,0,0,100,0,0,100
570,Elephant & Castle             ,5112,Blackfriars - NR              ,0,15,0,0,0,0,15
570,Elephant & Castle             ,5064,Bromley South                 ,0,0,11,5,0,0,16
570,Elephant & Castle             ,8051,Brough                        ,0,0,0,0,72,0,72
570,Elephant & Castle             ,5077,Catford                       ,0,0,55,5,0,56,116
570,Elephant & Castle             ,5078,Crofton Park                  ,0,1,18,44,20,0,84
570,Elephant & Castle             ,5421,Denmark Hill                  ,33,47,21,30,0,0,131
570,Elephant & Castle             ,5486,East Grinstead                ,0,0,0,0,0,0,0
570,Elephant & Castle             ,5065,Eynsford                      ,0,0,0,0,81,0,81
570,Elephant & Castle             ,6977,Hackney Central               ,0,0,0,31,0,0,31
570,Elephant & Castle             ,5066,Herne Hill                    ,0,0,45,183,1,0,229
570,Elephant & Castle             ,5057,Ladywell                      ,0,11,0,0,0,0,11
570,Elephant & Castle             ,1897,Loughborough                  ,0,0,1,0,0,0,1
570,Elephant & Castle             ,5082,Loughborough Junction         ,0,2,19,49,45,15,129
570,Elephant & Castle             ,5223,Marden                        ,0,0,0,8,0,0,8
570,Elephant & Castle             ,5150,New Cross                     ,0,0,0,0,41,0,41
570,Elephant & Castle             ,0,Not stated                    ,11,42,1,8,0,0,61
570,Elephant & Castle             ,1077,Nuneaton                      ,0,0,0,0,0,32,32
570,Elephant & Castle             ,5068,Nunhead                       ,0,0,25,0,15,32,72
570,Elephant & Castle             ,5423,Peckham Rye                   ,0,0,6,0,2,0,8
570,Elephant & Castle             ,6092,Stevenage                     ,0,0,5,0,0,0,5
570,Elephant & Castle             ,5383,Streatham                     ,0,0,3,14,0,0,18
570,Elephant & Castle             ,5385,Sutton                        ,0,4,0,0,0,0,4
570,Elephant & Castle             ,5075,Swanley                       ,0,0,0,9,0,0,9
570,Elephant & Castle             ,3333,Swindon                       ,2,8,0,0,0,0,10
570,Elephant & Castle             ,5390,Tulse Hill                    ,0,0,157,10,539,0,706
542,Embankment                    ,5131,Abbey Wood                    ,0,4,57,10,20,0,91
542,Embankment                    ,5132,Albany Park                   ,0,7,0,24,0,0,31
542,Embankment                    ,5466,Ashford International         ,0,0,2,3,4,2,10
542,Embankment                    ,5089,Barnehurst                    ,0,0,30,14,0,0,43
542,Embankment                    ,5090,Bat & Ball                    ,0,0,0,4,0,0,4
542,Embankment                    ,5215,Battle                        ,0,0,0,1,6,0,7
542,Embankment                    ,3047,Beaconsfield                  ,0,0,0,26,0,0,26
542,Embankment                    ,5092,Belvedere                     ,0,0,0,39,0,0,39
542,Embankment                    ,5093,Bexley                        ,0,0,2,10,0,0,12
542,Embankment                    ,5094,Bexleyheath                   ,0,0,37,104,0,6,147
542,Embankment                    ,5095,Blackheath                    ,0,10,1,25,41,100,177
542,Embankment                    ,2739,Blackpool North               ,0,0,44,0,0,0,44
542,Embankment                    ,3231,Bristol Temple Meads          ,0,0,1,0,0,0,1
542,Embankment                    ,5404,Brockley                      ,0,0,0,0,11,13,24
542,Embankment                    ,5096,Bromley North                 ,0,0,0,0,0,0,0
542,Embankment                    ,7022,Cambridge                     ,0,0,1,0,0,0,1
542,Embankment                    ,5007,Canterbury West               ,0,0,0,0,17,0,17
542,Embankment                    ,5406,Carshalton Beeches            ,0,0,0,0,0,0,0
542,Embankment                    ,5047,Catford Bridge                ,0,19,4,60,2,31,116
542,Embankment                    ,7469,Chalkwell                     ,0,0,65,0,0,0,65
542,Embankment                    ,5144,Charlton                      ,0,0,3,64,0,0,67
542,Embankment                    ,6836,Chelmsford                    ,0,2,0,8,0,0,10
542,Embankment                    ,5098,Chelsfield                    ,0,0,0,9,0,0,9
542,Embankment                    ,5099,Chislehurst                   ,0,0,0,2,0,8,10
542,Embankment                    ,5595,Clapham Junction              ,0,0,0,0,37,65,103
542,Embankment                    ,5048,Clock House                   ,0,0,0,0,0,48,48
542,Embankment                    ,5100,Crayford                      ,0,0,0,11,0,0,11
542,Embankment                    ,5356,Crystal Palace                ,0,0,11,0,0,0,11
542,Embankment                    ,5101,Dartford                      ,0,0,0,16,5,0,21
542,Embankment                    ,5011,Deal                          ,0,0,0,1,0,0,1
542,Embankment                    ,5102,Dunton Green                  ,0,0,0,0,1,0,1
542,Embankment                    ,5584,Earlsfield                    ,0,0,0,0,0,38,38
542,Embankment                    ,5355,East Croydon                  ,0,0,0,0,0,0,0
542,Embankment                    ,5486,East Grinstead                ,0,0,0,0,16,0,16
542,Embankment                    ,5448,Eastbourne                    ,0,0,7,0,0,0,7
542,Embankment                    ,5056,Eden Park                     ,0,0,0,8,0,0,8
542,Embankment                    ,5049,Elmers End                    ,0,0,0,65,0,0,65
542,Embankment                    ,5135,Elmstead Woods                ,0,0,3,33,16,0,52
542,Embankment                    ,5103,Eltham                        ,0,0,18,32,1,0,52
542,Embankment                    ,5104,Erith                         ,0,0,0,3,0,0,3
542,Embankment                    ,5217,Etchingham                    ,0,0,0,0,2,0,2
542,Embankment                    ,5137,Falconwood                    ,0,0,0,6,0,0,6
542,Embankment                    ,5035,Folkestone Central            ,0,0,0,1,6,28,34
542,Embankment                    ,5362,Forest Hill                   ,0,1,0,0,1,0,1
542,Embankment                    ,4760,Gloucester                    ,0,0,4,0,0,0,4
542,Embankment                    ,5172,Gravesend                     ,0,0,50,1,0,0,51
542,Embankment                    ,4892,Great Malvern                 ,0,14,0,0,0,0,14
542,Embankment                    ,5138,Greenhithe                    ,0,0,0,0,0,0,0
542,Embankment                    ,5146,Greenwich                     ,0,2,2,17,4,38,63
542,Embankment                    ,5139,Grove Park                    ,0,0,0,11,82,47,140
542,Embankment                    ,5631,Guildford                     ,0,0,0,0,0,0,0
542,Embankment                    ,3053,Haddenham & Tme Pky           ,0,0,0,0,0,0,0
542,Embankment                    ,5219,Hastings                      ,0,0,1,9,0,0,10
542,Embankment                    ,5050,Hayes                         ,0,0,0,7,0,0,7
542,Embankment                    ,3186,Hayes & Harlington            ,0,0,0,3,0,0,3
542,Embankment                    ,5220,Headcorn                      ,0,0,4,3,0,0,7
542,Embankment                    ,5235,High Brooms                   ,0,0,0,22,0,0,22
542,Embankment                    ,5202,Higham                        ,0,0,0,0,0,4,4
542,Embankment                    ,5236,Hildenborough                 ,0,0,0,8,0,0,8
542,Embankment                    ,5107,Hither Green                  ,0,16,7,138,29,23,213
542,Embankment                    ,5080,Kent House                    ,0,0,0,1,0,0,1
542,Embankment                    ,1449,Kentish Town West             ,0,0,0,0,1,0,1
542,Embankment                    ,5593,Kew Bridge                    ,0,0,0,0,0,0,0
542,Embankment                    ,5108,Kidbrooke                     ,0,0,23,4,0,0,27
542,Embankment                    ,5057,Ladywell                      ,0,9,24,77,5,0,116
542,Embankment                    ,5110,Lee                           ,0,0,2,115,0,6,124
542,Embankment                    ,5051,Lewisham - NR                 ,0,0,0,12,0,7,19
542,Embankment                    ,5148,London Bridge Br              ,0,21,1,0,0,0,22
542,Embankment                    ,5053,Lower Sydenham                ,0,0,29,13,0,0,41
542,Embankment                    ,7268,Lowestoft                     ,0,0,2,0,0,0,2
542,Embankment                    ,5115,Maidstone East                ,0,0,0,2,0,0,2
542,Embankment                    ,5149,Maze Hill                     ,0,0,0,4,1,0,5
542,Embankment                    ,5118,Mottingham                    ,0,0,3,20,0,0,23
542,Embankment                    ,5058,New Beckenham                 ,0,0,0,0,19,0,19
542,Embankment                    ,5150,New Cross                     ,0,0,4,0,32,34,71
542,Embankment                    ,5345,New Cross Gate                ,0,0,0,0,1,0,1
542,Embankment                    ,5119,New Eltham                    ,0,13,1,19,6,0,38
542,Embankment                    ,0,Not stated                    ,0,11,114,56,42,48,270
542,Embankment                    ,5122,Orpington                     ,0,0,0,24,7,0,31
542,Embankment                    ,5224,Paddock Wood                  ,0,0,0,1,0,0,1
542,Embankment                    ,5423,Peckham Rye                   ,0,0,0,0,0,0,0
542,Embankment                    ,5123,Petts Wood                    ,0,0,0,0,0,0,0
542,Embankment                    ,5208,Plumstead                     ,0,0,0,25,4,12,41
542,Embankment                    ,5569,Raynes Park                   ,0,0,0,0,13,0,13
